,text,Label
188,selfwheneverieatordrinkanythingsoilljustseewhatthisbottledoesidohopeitllmakemegrowlargeagainforreallyimquitetiredofbeingsuchatinylittlet,1
189,hingitdidsoindeedandmuchsoonerthanshehadexpectedbeforeshehaddrunkhalfthebottleshefoundherheadpressingagainsttheceilingandhadtostooptosav,1
190,eherneckfrombeingbrokenshehastilyputdownthebottlesayingtoherselfthatsquiteenoughihopeishantgrowanymoreasitisicantgetoutatthedooridowishi,1
191,hadntdrunkquitesomuchalasitwastoolatetowishthatshewentongrowingandgrowingandverysoonhadtokneeldownonthefloorinanotherminutetherewasnotev,1
192,enroomforthisandshetriedtheeffectoflyingdownwithoneelbowagainstthedoorandtheotherarmcurledroundherheadstillshewentongrowingandasalastres,1
193,ourcesheputonearmoutofthewindowandonefootupthechimneyandsaidtoherselfnowicandonomorewhateverhappenswhatwillbecomeofmeluckilyforalicethel,1
194,ittlemagicbottlehadnowhaditsfulleffectandshegrewnolargerstillitwasveryuncomfortableandasthereseemedtobenosortofchanceofherevergettingout,1
195,oftheroomagainnowondershefeltunhappyitwasmuchpleasanterathomethoughtpooralicewhenonewasntalwaysgrowinglargerandsmallerandbeingorderedabo,1
196,utbymiceandrabbitsialmostwishihadntgonedownthatrabbitholeandyetandyetitsrathercuriousyouknowthissortoflifeidowonderwhatcanhavehappenedto,1
197,mewheniusedtoreadfairytalesifanciedthatkindofthingneverhappenedandnowhereiaminthemiddleofonethereoughttobeabookwrittenaboutmethatthereou,1
198,ghtandwhenigrowupillwriteonebutimgrownupnowsheaddedinasorrowfultoneatleasttheresnoroomtogrowupanymoreherebutthenthoughtaliceshallineverg,1
199,etanyolderthaniamnowthatllbeacomfortonewaynevertobeanoldwomanbutthenalwaystohavelessonstolearnohishouldntlikethatohyoufoolishalicesheans,1
200,weredherselfhowcanyoulearnlessonsinherewhythereshardlyroomforyouandnoroomatallforanylessonbooksandsoshewentontakingfirstonesideandthenth,1
201,eotherandmakingquiteaconversationofitaltogetherbutafterafewminutessheheardavoiceoutsideandstoppedtolistenmaryannmaryannsaidthevoicefetch,1
202,memyglovesthismomentthencamealittlepatteringoffeetonthestairsaliceknewitwastherabbitcomingtolookforherandshetrembledtillsheshookthehouse,1
203,quiteforgettingthatshewasnowaboutathousandtimesaslargeastherabbitandhadnoreasontobeafraidofitpresentlytherabbitcameuptothedoorandtriedto,1
204,openitbutasthedooropenedinwardsandaliceselbowwaspressedhardagainstitthatattemptprovedafailurealicehearditsaytoitselfthenillgoroundandget,1
205,inatthewindowthatyouwontthoughtaliceandafterwaitingtillshefanciedsheheardtherabbitjustunderthewindowshesuddenlyspreadoutherhandandmadeas,1
206,natchintheairshedidnotgetholdofanythingbutsheheardalittleshriekandafallandacrashofbrokenglassfromwhichsheconcludedthatitwasjustpossiblei,1
207,thadfallenintoacucumberframeorsomethingofthesortnextcameanangryvoicetherabbitspatpatwhereareyouandthenavoiceshehadneverheardbeforesureth,1
208,enimherediggingforapplesyerhonourdiggingforapplesindeedsaidtherabbitangrilyherecomeandhelpmeoutofthissoundsofmorebrokenglassnowtellmepat,1
209,whatsthatinthewindowsureitsanarmyerhonourhepronounceditarrumanarmyougoosewhoeversawonethatsizewhyitfillsthewholewindowsureitdoesyerhonou,1
210,rbutitsanarmforallthatwellitsgotnobusinessthereatanyrategoandtakeitawaytherewasalongsilenceafterthisandalicecouldonlyhearwhispersnowandt,1
211,hensuchassureidontlikeityerhonouratallatalldoasitellyouyoucowardandatlastshespreadoutherhandagainandmadeanothersnatchintheairthistimethe,1
212,reweretwolittleshrieksandmoresoundsofbrokenglasswhatanumberofcucumberframestheremustbethoughtaliceiwonderwhattheylldonextasforpullingmeo,1
213,utofthewindowionlywishtheycouldimsureidontwanttostayinhereanylongershewaitedforsometimewithouthearinganythingmoreatlastcamearumblingofli,1
214,ttlecartwheelsandthesoundofagoodmanyvoicesalltalkingtogethershemadeoutthewordswherestheotherladderwhyihadnttobringbutonebillsgottheother,1
215,billfetchithereladhereputemupatthiscornernotieemtogetherfirsttheydontreachhalfhighenoughyetohtheylldowellenoughdontbeparticularherebillc,1
216,atchholdofthisropewilltheroofbearmindthatlooseslateohitscomingdownheadsbelowaloudcrashnowwhodidthatitwasbillifancywhostogodownthechimney,1
217,nayishantyoudoitthatiwontthenbillstogodownherebillthemastersaysyouretogodownthechimneyohsobillsgottocomedownthechimneyhashesaidalicetohe,1
218,rselfshytheyseemtoputeverythinguponbilliwouldntbeinbillsplaceforagooddealthisfireplaceisnarrowtobesurebutithinkicankickalittleshedrewher,1
219,footasfardownthechimneyasshecouldandwaitedtillsheheardalittleanimalshecouldntguessofwhatsortitwasscratchingandscramblingaboutinthechimne,1
220,ycloseaboveherthensayingtoherselfthisisbillshegaveonesharpkickandwaitedtoseewhatwouldhappennextthefirstthingsheheardwasageneralchorusoft,1
221,heregoesbillthentherabbitsvoicealongcatchhimyoubythehedgethensilenceandthenanotherconfusionofvoicesholduphisheadbrandynowdontchokehimhow,1
222,wasitoldfellowwhathappenedtoyoutellusallaboutitlastcamealittlefeeblesqueakingvoicethatsbillthoughtalicewellihardlyknownomorethankyeimbet,1
223,ternowbutimadealtooflusteredtotellyoualliknowissomethingcomesatmelikeajackintheboxandupigoeslikeaskyrocketsoyoudidoldfellowsaidtheothers,1
224,wemustburnthehousedownsaidtherabbitsvoiceandalicecalledoutasloudasshecouldifyoudoillsetdinahatyoutherewasadeadsilenceinstantlyandaliceth,1
225,oughttoherselfiwonderwhattheywilldonextiftheyhadanysensetheydtaketheroofoffafteraminuteortwotheybeganmovingaboutagainandaliceheardtherab,1
226,bitsayabarrowfulwilldotobeginwithabarrowfulofwhatthoughtalicebutshehadnotlongtodoubtforthenextmomentashoweroflittlepebblescamerattlingin,1
227,atthewindowandsomeofthemhitherinthefaceillputastoptothisshesaidtoherselfandshoutedoutyoudbetternotdothatagainwhichproducedanotherdeadsil,1
228,encealicenoticedwithsomesurprisethatthepebbleswereallturningintolittlecakesastheylayonthefloorandabrightideacameintoherheadifieatoneofth,1
229,esecakesshethoughtitssuretomakesomechangeinmysizeandasitcantpossiblymakemelargeritmustmakemesmallerisupposesosheswallowedoneofthecakesan,1
230,dwasdelightedtofindthatshebeganshrinkingdirectlyassoonasshewassmallenoughtogetthroughthedoorsheranoutofthehouseandfoundquiteacrowdoflitt,1
231,leanimalsandbirdswaitingoutsidethepoorlittlelizardbillwasinthemiddlebeingheldupbytwoguineapigswhoweregivingitsomethingoutofabottletheyal,1
232,lmadearushatalicethemomentsheappearedbutsheranoffashardasshecouldandsoonfoundherselfsafeinathickwoodthefirstthingivegottodosaidalicetohe,1
233,rselfasshewanderedaboutinthewoodistogrowtomyrightsizeagainandthesecondthingistofindmywayintothatlovelygardenithinkthatwillbethebestplani,1
234,tsoundedanexcellentplannodoubtandveryneatlyandsimplyarrangedtheonlydifficultywasthatshehadnotthesmallestideahowtosetaboutitandwhileshewa,1
235,speeringaboutanxiouslyamongthetreesalittlesharpbarkjustoverherheadmadeherlookupinagreathurryanenormouspuppywaslookingdownatherwithlarger,1
236,oundeyesandfeeblystretchingoutonepawtryingtotouchherpoorlittlethingsaidaliceinacoaxingtoneandshetriedhardtowhistletoitbutshewasterriblyf,1
237,rightenedallthetimeatthethoughtthatitmightbehungryinwhichcaseitwouldbeverylikelytoeatherupinspiteofallhercoaxinghardlyknowingwhatshedids,1
238,hepickedupalittlebitofstickandhelditouttothepuppywhereuponthepuppyjumpedintotheairoffallitsfeetatoncewithayelpofdelightandrushedatthesti,1
239,ckandmadebelievetoworryitthenalicedodgedbehindagreatthistletokeepherselffrombeingrunoverandthemomentsheappearedontheothersidethepuppymad,1
240,eanotherrushatthestickandtumbledheadoverheelsinitshurrytogetholdofitthenalicethinkingitwasverylikehavingagameofplaywithacarthorseandexpe,1
241,ctingeverymomenttobetrampledunderitsfeetranroundthethistleagainthenthepuppybeganaseriesofshortchargesatthestickrunningaverylittlewayforw,1
242,ardseachtimeandalongwaybackandbarkinghoarselyallthewhiletillatlastitsatdownagoodwayoffpantingwithitstonguehangingoutofitsmouthanditsgrea,1
243,teyeshalfshutthisseemedtoaliceagoodopportunityformakingherescapesoshesetoffatonceandrantillshewasquitetiredandoutofbreathandtillthepuppy,1
244,sbarksoundedquitefaintinthedistanceandyetwhatadearlittlepuppyitwassaidaliceassheleantagainstabuttercuptorestherselfandfannedherselfwitho,1
245,neoftheleavesishouldhavelikedteachingittricksverymuchififidonlybeentherightsizetodoitohdearidnearlyforgottenthativegottogrowupagainletme,1
246,seehowisittobemanagedisupposeioughttoeatordrinksomethingorotherbutthegreatquestioniswhatthegreatquestioncertainlywaswhatalicelookedallro,1
247,undherattheflowersandthebladesofgrassbutshedidnotseeanythingthatlookedliketherightthingtoeatordrinkunderthecircumstancestherewasalargemu,1
248,shroomgrowingnearheraboutthesameheightasherselfandwhenshehadlookedunderitandonbothsidesofitandbehindititoccurredtoherthatshemightaswelll,1
249,ookandseewhatwasonthetopofitshestretchedherselfupontiptoeandpeepedovertheedgeofthemushroomandhereyesimmediatelymetthoseofalargecaterpill,1
250,arthatwassittingonthetopwithitsarmsfoldedquietlysmokingalonghookahandtakingnotthesmallestnoticeofherorofanythingelsethecaterpillarandali,1
251,celookedateachotherforsometimeinsilenceatlastthecaterpillartookthehookahoutofitsmouthandaddressedherinalanguidsleepyvoicewhoareyousaidth,1
252,ecaterpillarthiswasnotanencouragingopeningforaconversationalicerepliedrathershylyiihardlyknowsirjustatpresentatleastiknowwhoiwaswhenigot,1
253,upthismorningbutithinkimusthavebeenchangedseveraltimessincethenwhatdoyoumeanbythatsaidthecaterpillarsternlyexplainyourselficantexplainmy,1
254,selfimafraidsirsaidalicebecauseimnotmyselfyouseeidontseesaidthecaterpillarimafraidicantputitmoreclearlyalicerepliedverypolitelyforicantu,1
255,nderstanditmyselftobeginwithandbeingsomanydifferentsizesinadayisveryconfusingitisntsaidthecaterpillarwellperhapsyouhaventfounditsoyetsai,1
256,dalicebutwhenyouhavetoturnintoachrysalisyouwillsomedayyouknowandthenafterthatintoabutterflyishouldthinkyoullfeelitalittlequeerwontyounot,1
257,abitsaidthecaterpillarwellperhapsyourfeelingsmaybedifferentsaidalicealliknowisitwouldfeelveryqueertomeyousaidthecaterpillarcontemptuousl,1
258,ywhoareyouwhichbroughtthembackagaintothebeginningoftheconversationalicefeltalittleirritatedatthecaterpillarsmakingsuchveryshortremarksan,1
259,dshedrewherselfupandsaidverygravelyithinkyououghttotellmewhoyouarefirstwhysaidthecaterpillarherewasanotherpuzzlingquestionandasalicecoul,1
260,dnotthinkofanygoodreasonandasthecaterpillarseemedtobeinaveryunpleasantstateofmindsheturnedawaycomebackthecaterpillarcalledafterherivesom,1
261,ethingimportanttosaythissoundedpromisingcertainlyaliceturnedandcamebackagainkeepyourtempersaidthecaterpillaristhatallsaidaliceswallowing,1
262,downherangeraswellasshecouldnosaidthecaterpillaralicethoughtshemightaswellwaitasshehadnothingelsetodoandperhapsafterallitmighttellhersom,1
263,ethingworthhearingforsomeminutesitpuffedawaywithoutspeakingbutatlastitunfoldeditsarmstookthehookahoutofitsmouthagainandsaidsoyouthinkyou,1
264,rechangeddoyouimafraidiamsirsaidaliceicantrememberthingsasiusedandidontkeepthesamesizefortenminutestogethercantrememberwhatthingssaidthe,1
265,caterpillarwellivetriedtosayhowdoththelittlebusybeebutitallcamedifferentalicerepliedinaverymelancholyvoicerepeatyouareoldfatherwilliamsa,1
266,idthecaterpillaralicefoldedherhandsandbeganyouareoldfatherwilliamtheyoungmansaidandyourhairhasbecomeverywhiteandyetyouincessantlystandon,1
267,yourheaddoyouthinkatyourageitisrightinmyyouthfatherwilliamrepliedtohissonifeareditmightinjurethebrainbutnowthatimperfectlysureihavenonew,1
268,hyidoitagainandagainyouareoldsaidtheyouthasimentionedbeforeandhavegrownmostuncommonlyfatyetyouturnedabacksomersaultinatthedoorpraywhatis,1
269,thereasonofthatinmyyouthsaidthesageasheshookhisgreylocksikeptallmylimbsverysupplebytheuseofthisointmentoneshillingtheboxallowmetosellyou,1
270,acoupleyouareoldsaidtheyouthandyourjawsaretooweakforanythingtougherthansuetyetyoufinishedthegoosewiththebonesandthebeakprayhowdidyoumana,1
271,getodoitinmyyouthsaidhisfatheritooktothelawandarguedeachcasewithmywifeandthemuscularstrengthwhichitgavetomyjawhaslastedtherestofmylifeyo,1
272,uareoldsaidtheyouthonewouldhardlysupposethatyoureyewasassteadyaseveryetyoubalancedaneelontheendofyournosewhatmadeyousoawfullycleverihave,1
273,answeredthreequestionsandthatisenoughsaidhisfatherdontgiveyourselfairsdoyouthinkicanlistenalldaytosuchstuffbeofforillkickyoudownstairsth,1
274,atisnotsaidrightsaidthecaterpillarnotquiterightimafraidsaidalicetimidlysomeofthewordshavegotaltereditiswrongfrombeginningtoendsaidthecat,1
275,erpillardecidedlyandtherewassilenceforsomeminutesthecaterpillarwasthefirsttospeakwhatsizedoyouwanttobeitaskedohimnotparticularastosizeal,1
276,icehastilyrepliedonlyonedoesntlikechangingsooftenyouknowidontknowsaidthecaterpillaralicesaidnothingshehadneverbeensomuchcontradictedinhe,1
277,rlifebeforeandshefeltthatshewaslosinghertemperareyoucontentnowsaidthecaterpillarwellishouldliketobealittlelargersirifyouwouldntmindsaida,1
278,licethreeinchesissuchawretchedheighttobeitisaverygoodheightindeedsaidthecaterpillarangrilyrearingitselfuprightasitspokeitwasexactlythree,1
279,incheshighbutimnotusedtoitpleadedpooraliceinapiteoustoneandshethoughtofherselfiwishthecreatureswouldntbesoeasilyoffendedyoullgetusedtoit,1
280,intimesaidthecaterpillaranditputthehookahintoitsmouthandbegansmokingagainthistimealicewaitedpatientlyuntilitchosetospeakagaininaminuteor,1
281,twothecaterpillartookthehookahoutofitsmouthandyawnedonceortwiceandshookitselfthenitgotdownoffthemushroomandcrawledawayinthegrassmerelyre,1
282,markingasitwentonesidewillmakeyougrowtallerandtheothersidewillmakeyougrowshorteronesideofwhattheothersideofwhatthoughtalicetoherselfofth,1
283,emushroomsaidthecaterpillarjustasifshehadaskeditaloudandinanothermomentitwasoutofsightaliceremainedlookingthoughtfullyatthemushroomforam,1
284,inutetryingtomakeoutwhichwerethetwosidesofitandasitwasperfectlyroundshefoundthisaverydifficultquestionhoweveratlastshestretchedherarmsro,1
285,unditasfarastheywouldgoandbrokeoffabitoftheedgewitheachhandandnowwhichiswhichshesaidtoherselfandnibbledalittleoftherighthandbittotrythee,1
286,ffectthenextmomentshefeltaviolentblowunderneathherchinithadstruckherfootshewasagooddealfrightenedbythisverysuddenchangebutshefeltthatthe,1
287,rewasnotimetobelostasshewasshrinkingrapidlysoshesettoworkatoncetoeatsomeoftheotherbitherchinwaspressedsocloselyagainstherfootthattherewa,1
288,shardlyroomtoopenhermouthbutshediditatlastandmanagedtoswallowamorselofthelefthandbitcomemyheadsfreeatlastsaidaliceinatoneofdelightwhichc,1
289,hangedintoalarminanothermomentwhenshefoundthathershoulderswerenowheretobefoundallshecouldseewhenshelookeddownwasanimmenselengthofneckwhi,1
290,chseemedtoriselikeastalkoutofaseaofgreenleavesthatlayfarbelowherwhatcanallthatgreenstuffbesaidaliceandwherehavemyshouldersgottoandohmypo,1
291,orhandshowisiticantseeyoushewasmovingthemaboutasshespokebutnoresultseemedtofollowexceptalittleshakingamongthedistantgreenleavesastherese,1
292,emedtobenochanceofgettingherhandsuptoherheadshetriedtogetherheaddowntothemandwasdelightedtofindthatherneckwouldbendabouteasilyinanydirec,1
293,tionlikeaserpentshehadjustsucceededincurvingitdownintoagracefulzigzagandwasgoingtodiveinamongtheleaveswhichshefoundtobenothingbutthetops,1
294,ofthetreesunderwhichshehadbeenwanderingwhenasharphissmadeherdrawbackinahurryalargepigeonhadflownintoherfaceandwasbeatingherviolentlywith,1
295,itswingsserpentscreamedthepigeonimnotaserpentsaidaliceindignantlyletmealoneserpentisayagainrepeatedthepigeonbutinamoresubduedtoneandadde,1
296,dwithakindofsobivetriedeverywayandnothingseemstosuitthemihaventtheleastideawhatyouretalkingaboutsaidaliceivetriedtherootsoftreesandivetr,1
297,iedbanksandivetriedhedgesthepigeonwentonwithoutattendingtoherbutthoseserpentstheresnopleasingthemalicewasmoreandmorepuzzledbutshethought,1
298,therewasnouseinsayinganythingmoretillthepigeonhadfinishedasifitwasnttroubleenoughhatchingtheeggssaidthepigeonbutimustbeonthelookoutforse,1
299,rpentsnightanddaywhyihaventhadawinkofsleepthesethreeweeksimverysorryyouvebeenannoyedsaidalicewhowasbeginningtoseeitsmeaningandjustasidta,1
300,kenthehighesttreeinthewoodcontinuedthepigeonraisingitsvoicetoashriekandjustasiwasthinkingishouldbefreeofthematlasttheymustneedscomewrigg,1
301,lingdownfromtheskyughserpentbutimnotaserpentitellyousaidaliceimaimawellwhatareyousaidthepigeonicanseeyouretryingtoinventsomethingiimalit,1
302,tlegirlsaidaliceratherdoubtfullyassherememberedthenumberofchangesshehadgonethroughthatdayalikelystoryindeedsaidthepigeoninatoneofthedeep,1
303,estcontemptiveseenagoodmanylittlegirlsinmytimebutneveronewithsuchaneckasthatnonoyoureaserpentandtheresnousedenyingitisupposeyoullbetelli,1
304,ngmenextthatyounevertastedaneggihavetastedeggscertainlysaidalicewhowasaverytruthfulchildbutlittlegirlseateggsquiteasmuchasserpentsdoyouk,1
305,nowidontbelieveitsaidthepigeonbutiftheydowhythentheyreakindofserpentthatsallicansaythiswassuchanewideatoalicethatshewasquitesilentforami,1
306,nuteortwowhichgavethepigeontheopportunityofaddingyourelookingforeggsiknowthatwellenoughandwhatdoesitmattertomewhetheryourealittlegirlora,1
307,serpentitmattersagooddealtomesaidalicehastilybutimnotlookingforeggsasithappensandifiwasishouldntwantyoursidontlikethemrawwellbeoffthensa,1
308,idthepigeoninasulkytoneasitsettleddownagainintoitsnestalicecroucheddownamongthetreesaswellasshecouldforherneckkeptgettingentangledamongt,1
309,hebranchesandeverynowandthenshehadtostopanduntwistitafterawhilesherememberedthatshestillheldthepiecesofmushroominherhandsandshesettowork,1
310,verycarefullynibblingfirstatoneandthenattheotherandgrowingsometimestallerandsometimesshorteruntilshehadsucceededinbringingherselfdowntoh,1
311,erusualheightitwassolongsinceshehadbeenanythingneartherightsizethatitfeltquitestrangeatfirstbutshegotusedtoitinafewminutesandbegantalkin,1
312,gtoherselfasusualcomethereshalfmyplandonenowhowpuzzlingallthesechangesareimneversurewhatimgoingtobefromoneminutetoanotherhoweverivegotba,1
313,cktomyrightsizethenextthingistogetintothatbeautifulgardenhowisthattobedoneiwonderasshesaidthisshecamesuddenlyuponanopenplacewithalittleh,1
